,total_load,temperature_F
2010-04-05 14:00:00,133.6,83.2
2010-04-05 15:00:00,139.3,84.28
2010-04-05 16:00:00,144.7,84.92
2010-04-05 17:00:00,149.9,84.52
2010-04-05 18:00:00,153.3,83.12
2010-04-05 19:00:00,153.0,80.16
2010-04-05 20:00:00,150.2,75.56
2010-04-05 21:00:00,156.3,73.36
2010-04-05 22:00:00,143.8,71.16
2010-04-05 23:00:00,127.7,70.36
2010-04-06 00:00:00,109.9,69.32
2010-04-06 01:00:00,97.1,68.2
2010-04-06 02:00:00,88.3,66.88
2010-04-06 03:00:00,82.3,65.36
2010-04-06 04:00:00,79.7,64.56
2010-04-06 05:00:00,80.1,63.52
2010-04-06 06:00:00,84.9,62.52
2010-04-06 07:00:00,93.2,61.68
2010-04-06 08:00:00,98.8,63.4
2010-04-06 09:00:00,105.6,67.44
2010-04-06 10:00:00,112.4,71.88
2010-04-06 11:00:00,119.7,76.48
2010-04-06 12:00:00,127.3,79.24
2010-04-06 13:00:00,135.6,82.44
2010-04-06 14:00:00,143.8,84.64
2010-04-06 15:00:00,152.1,85.92
2010-04-06 16:00:00,159.7,86.36
2010-04-06 17:00:00,165.1,85.88
2010-04-06 18:00:00,168.1,84.44
2010-04-06 19:00:00,165.2,81.4
2010-04-06 20:00:00,158.5,77.04
2010-04-06 21:00:00,160.6,74.48
2010-04-06 22:00:00,147.7,72.72
2010-04-06 23:00:00,130.4,71.2
2010-04-07 00:00:00,111.6,69.72
2010-04-07 01:00:00,97.2,68.48
2010-04-07 02:00:00,88.7,66.92
2010-04-07 03:00:00,83.3,65.52
2010-04-07 04:00:00,80.9,64.36
2010-04-07 05:00:00,80.5,62.96
2010-04-07 06:00:00,85.5,61.84
2010-04-07 07:00:00,94.1,61.0
2010-04-07 08:00:00,100.8,62.64
2010-04-07 09:00:00,107.5,66.0
2010-04-07 10:00:00,115.0,70.84
2010-04-07 11:00:00,124.0,74.8
2010-04-07 12:00:00,131.2,78.72
2010-04-07 13:00:00,138.5,81.24
2010-04-07 14:00:00,146.2,82.52
2010-04-07 15:00:00,154.5,83.68
2010-04-07 16:00:00,161.0,83.52
2010-04-07 17:00:00,165.8,82.56
2010-04-07 18:00:00,167.8,81.0
2010-04-07 19:00:00,163.1,78.28
2010-04-07 20:00:00,155.7,75.24
2010-04-07 21:00:00,158.6,72.92
2010-04-07 22:00:00,145.6,70.88
2010-04-07 23:00:00,128.4,69.32
2010-04-08 00:00:00,110.3,67.76
2010-04-08 01:00:00,95.8,66.64
2010-04-08 02:00:00,86.8,65.36
2010-04-08 03:00:00,81.5,64.0
2010-04-08 04:00:00,79.3,63.12
2010-04-08 05:00:00,79.6,62.48
2010-04-08 06:00:00,84.2,62.0
2010-04-08 07:00:00,93.1,61.6
2010-04-08 08:00:00,100.2,62.6
2010-04-08 09:00:00,106.1,65.28
2010-04-08 10:00:00,111.8,69.12
2010-04-08 11:00:00,118.5,72.4
2010-04-08 12:00:00,125.9,74.8
2010-04-08 13:00:00,131.9,76.36
2010-04-08 14:00:00,136.4,77.08
2010-04-08 15:00:00,141.1,77.56
2010-04-08 16:00:00,144.9,77.16
2010-04-08 17:00:00,148.3,76.12
2010-04-08 18:00:00,148.8,74.88
2010-04-08 19:00:00,143.5,73.12
2010-04-08 20:00:00,140.2,70.72
2010-04-08 21:00:00,147.0,68.6
2010-04-08 22:00:00,138.0,66.48
2010-04-08 23:00:00,122.6,65.72
2010-04-09 00:00:00,106.4,64.72
2010-04-09 01:00:00,93.8,63.32
2010-04-09 02:00:00,87.2,61.8
2010-04-09 03:00:00,82.6,59.84
2010-04-09 04:00:00,80.1,59.16
2010-04-09 05:00:00,80.1,57.88
2010-04-09 06:00:00,84.4,56.8
2010-04-09 07:00:00,92.5,55.48
2010-04-09 08:00:00,97.1,54.76
2010-04-09 09:00:00,101.8,54.84
2010-04-09 10:00:00,105.4,55.4
2010-04-09 11:00:00,107.5,56.6
2010-04-09 12:00:00,107.3,57.88
2010-04-09 13:00:00,104.2,59.04
2010-04-09 14:00:00,102.1,61.12
2010-04-09 15:00:00,100.7,63.04
2010-04-09 16:00:00,100.5,64.12
2010-04-09 17:00:00,99.9,64.64
2010-04-09 18:00:00,100.9,64.6
2010-04-09 19:00:00,102.9,63.56
2010-04-09 20:00:00,105.3,59.28
2010-04-09 21:00:00,117.5,55.84
2010-04-09 22:00:00,115.3,53.24
2010-04-09 23:00:00,108.2,51.28
2010-04-10 00:00:00,99.2,50.2
2010-04-10 01:00:00,91.0,48.96
2010-04-10 02:00:00,86.3,48.32
2010-04-10 03:00:00,84.9,46.52
2010-04-10 04:00:00,85.8,44.8
2010-04-10 05:00:00,89.2,43.92
2010-04-10 06:00:00,96.4,42.84
2010-04-10 07:00:00,106.4,41.72
2010-04-10 08:00:00,121.3,45.8
2010-04-10 09:00:00,124.8,52.08
2010-04-10 10:00:00,120.7,56.2
2010-04-10 11:00:00,114.5,59.36
2010-04-10 12:00:00,110.0,61.68
2010-04-10 13:00:00,104.8,63.2
2010-04-10 14:00:00,102.6,65.12
2010-04-10 15:00:00,101.1,66.56
2010-04-10 16:00:00,100.8,67.4
2010-04-10 17:00:00,102.3,67.32
2010-04-10 18:00:00,103.6,67.16
2010-04-10 19:00:00,104.0,64.64
2010-04-10 20:00:00,106.4,59.52
2010-04-10 21:00:00,118.0,55.24
2010-04-10 22:00:00,114.2,52.6
2010-04-10 23:00:00,106.7,50.88
2010-04-11 00:00:00,97.7,49.56
2010-04-11 01:00:00,89.8,47.92
2010-04-11 02:00:00,85.6,46.04
2010-04-11 03:00:00,84.5,44.4
2010-04-11 04:00:00,85.0,43.32
2010-04-11 05:00:00,87.5,42.24
2010-04-11 06:00:00,92.5,41.56
2010-04-11 07:00:00,99.6,40.84
2010-04-11 08:00:00,112.1,45.24
2010-04-11 09:00:00,121.1,52.52
2010-04-11 10:00:00,119.6,59.32
2010-04-11 11:00:00,110.8,63.76
2010-04-11 12:00:00,103.6,67.16
2010-04-11 13:00:00,103.2,69.28
2010-04-11 14:00:00,103.1,70.84
2010-04-11 15:00:00,103.6,71.88
2010-04-11 16:00:00,105.1,72.64
2010-04-11 17:00:00,107.2,72.64
2010-04-11 18:00:00,109.0,71.92
2010-04-11 19:00:00,108.3,69.84
2010-04-11 20:00:00,109.2,64.72
2010-04-11 21:00:00,122.1,60.4
2010-04-11 22:00:00,115.4,58.12
2010-04-11 23:00:00,102.2,56.08
2010-04-12 00:00:00,89.5,54.76
2010-04-12 01:00:00,79.4,53.32
2010-04-12 02:00:00,75.1,51.88
2010-04-12 03:00:00,73.5,50.04
2010-04-12 04:00:00,74.3,48.6
2010-04-12 05:00:00,78.9,47.28
2010-04-12 06:00:00,91.0,46.52
2010-04-12 07:00:00,113.9,45.76
2010-04-12 08:00:00,116.2,50.08
2010-04-12 09:00:00,107.8,57.28
2010-04-12 10:00:00,103.2,63.84
2010-04-12 11:00:00,102.3,68.16
2010-04-12 12:00:00,104.0,70.8
2010-04-12 13:00:00,104.7,72.6
2010-04-12 14:00:00,107.2,74.36
2010-04-12 15:00:00,109.6,75.32
2010-04-12 16:00:00,112.2,75.84
2010-04-12 17:00:00,117.9,74.84
2010-04-12 18:00:00,119.4,73.68
2010-04-12 19:00:00,120.3,70.84
2010-04-12 20:00:00,120.1,65.88
2010-04-12 21:00:00,129.4,63.24
2010-04-12 22:00:00,119.6,60.76
2010-04-12 23:00:00,104.7,58.84
2010-04-13 00:00:00,90.1,56.56
2010-04-13 01:00:00,80.0,55.44
2010-04-13 02:00:00,75.1,53.44
2010-04-13 03:00:00,73.5,52.0
2010-04-13 04:00:00,73.8,50.56
2010-04-13 05:00:00,77.5,50.12
2010-04-13 06:00:00,88.6,48.96
2010-04-13 07:00:00,110.6,48.68
2010-04-13 08:00:00,112.2,52.24
2010-04-13 09:00:00,103.7,57.96
2010-04-13 10:00:00,99.6,64.08
2010-04-13 11:00:00,98.6,67.64
2010-04-13 12:00:00,100.9,70.8
2010-04-13 13:00:00,103.9,72.72
2010-04-13 14:00:00,106.7,74.24
2010-04-13 15:00:00,108.7,75.32
2010-04-13 16:00:00,112.0,75.76
2010-04-13 17:00:00,117.7,75.28
2010-04-13 18:00:00,121.3,73.96
2010-04-13 19:00:00,121.9,71.68
2010-04-13 20:00:00,120.4,67.36
2010-04-13 21:00:00,126.1,64.36
2010-04-13 22:00:00,118.0,61.36
2010-04-13 23:00:00,104.6,59.28
2010-04-14 00:00:00,90.6,57.4
2010-04-14 01:00:00,81.7,56.04
2010-04-14 02:00:00,77.3,54.76
2010-04-14 03:00:00,75.9,54.04
2010-04-14 04:00:00,75.9,53.08
2010-04-14 05:00:00,79.4,52.36
2010-04-14 06:00:00,90.8,51.96
2010-04-14 07:00:00,113.0,51.44
2010-04-14 08:00:00,116.3,51.64
2010-04-14 09:00:00,113.0,52.4
2010-04-14 10:00:00,112.8,54.0
2010-04-14 11:00:00,111.1,55.32
2010-04-14 12:00:00,108.2,56.84
2010-04-14 13:00:00,106.0,57.84
2010-04-14 14:00:00,104.8,58.84
2010-04-14 15:00:00,101.6,59.48
2010-04-14 16:00:00,100.3,59.36
2010-04-14 17:00:00,102.6,59.08
2010-04-14 18:00:00,106.1,58.2
2010-04-14 19:00:00,110.9,57.08
2010-04-14 20:00:00,116.9,55.2
2010-04-14 21:00:00,133.3,52.96
2010-04-14 22:00:00,130.2,51.64
2010-04-14 23:00:00,120.6,49.52
2010-04-15 00:00:00,109.0,47.96
2010-04-15 01:00:00,101.9,46.2
2010-04-15 02:00:00,99.8,45.36
2010-04-15 03:00:00,100.6,43.88
2010-04-15 04:00:00,103.2,43.08
2010-04-15 05:00:00,109.9,42.2
2010-04-15 06:00:00,126.6,42.08
2010-04-15 07:00:00,153.6,41.44
2010-04-15 08:00:00,151.3,45.56
2010-04-15 09:00:00,131.4,51.24
2010-04-15 10:00:00,116.8,56.32
2010-04-15 11:00:00,107.7,60.24
2010-04-15 12:00:00,104.7,63.12
2010-04-15 13:00:00,99.2,65.88
2010-04-15 14:00:00,97.7,68.32
2010-04-15 15:00:00,98.2,70.04
2010-04-15 16:00:00,100.7,71.52
2010-04-15 17:00:00,104.9,71.68
2010-04-15 18:00:00,106.5,71.6
2010-04-15 19:00:00,109.4,69.68
2010-04-15 20:00:00,111.2,64.68
2010-04-15 21:00:00,123.7,61.16
2010-04-15 22:00:00,119.6,59.12
2010-04-15 23:00:00,105.9,57.8
2010-04-16 00:00:00,91.7,56.4
2010-04-16 01:00:00,82.2,55.92
2010-04-16 02:00:00,78.4,55.36
2010-04-16 03:00:00,76.5,55.04
2010-04-16 04:00:00,77.1,54.24
2010-04-16 05:00:00,81.0,53.48
2010-04-16 06:00:00,91.8,53.92
2010-04-16 07:00:00,113.4,53.92
2010-04-16 08:00:00,115.6,56.92
2010-04-16 09:00:00,108.0,62.32
2010-04-16 10:00:00,105.1,68.16
2010-04-16 11:00:00,104.9,72.76
2010-04-16 12:00:00,106.5,76.92
2010-04-16 13:00:00,108.1,79.44
2010-04-16 14:00:00,112.1,81.36
2010-04-16 15:00:00,117.7,82.48
2010-04-16 16:00:00,124.0,82.76
2010-04-16 17:00:00,131.2,82.28
2010-04-16 18:00:00,132.7,81.2
2010-04-16 19:00:00,131.4,78.52
2010-04-16 20:00:00,126.6,74.4
2010-04-16 21:00:00,134.1,72.0
2010-04-16 22:00:00,127.2,70.96
2010-04-16 23:00:00,116.1,69.88
2010-04-17 00:00:00,103.2,68.84
2010-04-17 01:00:00,90.8,68.16
2010-04-17 02:00:00,83.7,66.76
2010-04-17 03:00:00,78.8,65.36
2010-04-17 04:00:00,76.7,64.12
2010-04-17 05:00:00,75.9,62.72
2010-04-17 06:00:00,77.9,61.6
2010-04-17 07:00:00,80.3,60.44
2010-04-17 08:00:00,89.5,62.6
2010-04-17 09:00:00,103.0,65.68
2010-04-17 10:00:00,111.6,68.36
2010-04-17 11:00:00,116.7,70.32
2010-04-17 12:00:00,117.4,71.76
2010-04-17 13:00:00,115.8,73.56
2010-04-17 14:00:00,115.2,74.8
2010-04-17 15:00:00,117.4,76.12
2010-04-17 16:00:00,119.9,76.76
2010-04-17 17:00:00,122.9,76.6
2010-04-17 18:00:00,123.5,75.44
2010-04-17 19:00:00,119.6,73.2
2010-04-17 20:00:00,115.7,68.76
2010-04-17 21:00:00,123.4,64.92
2010-04-17 22:00:00,116.5,63.12
2010-04-17 23:00:00,105.3,61.12
2010-04-18 00:00:00,94.0,58.88
2010-04-18 01:00:00,83.8,57.12
2010-04-18 02:00:00,77.7,54.84
2010-04-18 03:00:00,75.3,52.32
2010-04-18 04:00:00,74.7,50.12
2010-04-18 05:00:00,76.6,48.16
2010-04-18 06:00:00,80.7,46.24
2010-04-18 07:00:00,87.8,44.72
2010-04-18 08:00:00,103.0,47.68
2010-04-18 09:00:00,116.6,51.72
2010-04-18 10:00:00,119.0,55.0
2010-04-18 11:00:00,112.4,57.8
2010-04-18 12:00:00,104.9,60.16
2010-04-18 13:00:00,102.7,62.32
2010-04-18 14:00:00,102.1,63.64
2010-04-18 15:00:00,101.0,65.04
2010-04-18 16:00:00,100.2,65.64
2010-04-18 17:00:00,101.8,65.32
2010-04-18 18:00:00,103.6,64.28
2010-04-18 19:00:00,103.7,62.4
2010-04-18 20:00:00,108.3,57.84
2010-04-18 21:00:00,123.3,54.56
2010-04-18 22:00:00,119.1,52.08
2010-04-18 23:00:00,107.2,49.8
2010-04-19 00:00:00,96.4,47.52
2010-04-19 01:00:00,88.1,46.24
2010-04-19 02:00:00,85.4,45.36
2010-04-19 03:00:00,84.8,45.04
2010-04-19 04:00:00,86.9,44.04
2010-04-19 05:00:00,92.1,44.08
2010-04-19 06:00:00,107.5,42.8
2010-04-19 07:00:00,134.1,42.2
2010-04-19 08:00:00,134.5,46.24
2010-04-19 09:00:00,122.1,50.96
2010-04-19 10:00:00,115.0,54.92
2010-04-19 11:00:00,109.3,58.28
2010-04-19 12:00:00,105.4,60.72
2010-04-19 13:00:00,102.4,62.76
2010-04-19 14:00:00,102.6,64.16
2010-04-19 15:00:00,100.8,65.52
2010-04-19 16:00:00,100.8,66.28
2010-04-19 17:00:00,103.9,66.24
2010-04-19 18:00:00,106.4,65.32
2010-04-19 19:00:00,109.5,63.16
2010-04-19 20:00:00,114.3,59.0
2010-04-19 21:00:00,128.1,55.28
2010-04-19 22:00:00,122.9,53.2
2010-04-19 23:00:00,110.1,52.04
2010-04-20 00:00:00,97.8,50.52
2010-04-20 01:00:00,89.5,48.92
2010-04-20 02:00:00,87.6,47.76
2010-04-20 03:00:00,88.1,46.68
2010-04-20 04:00:00,90.6,46.28
2010-04-20 05:00:00,96.1,46.52
2010-04-20 06:00:00,111.3,45.48
2010-04-20 07:00:00,136.1,45.28
2010-04-20 08:00:00,138.9,48.92
2010-04-20 09:00:00,125.6,54.36
2010-04-20 10:00:00,116.1,60.24
2010-04-20 11:00:00,108.0,63.72
2010-04-20 12:00:00,105.7,65.84
2010-04-20 13:00:00,101.7,66.88
2010-04-20 14:00:00,101.7,67.8
2010-04-20 15:00:00,102.3,68.36
2010-04-20 16:00:00,104.6,67.92
2010-04-20 17:00:00,108.9,67.36
2010-04-20 18:00:00,111.5,66.12
2010-04-20 19:00:00,111.9,63.72
2010-04-20 20:00:00,114.2,61.08
2010-04-20 21:00:00,126.3,59.36
2010-04-20 22:00:00,120.8,58.48
2010-04-20 23:00:00,106.6,57.68
2010-04-21 00:00:00,92.3,56.84
2010-04-21 01:00:00,82.4,55.96
2010-04-21 02:00:00,78.5,55.48
2010-04-21 03:00:00,77.4,54.84
2010-04-21 04:00:00,77.6,54.28
2010-04-21 05:00:00,81.3,54.08
2010-04-21 06:00:00,92.4,53.92
2010-04-21 07:00:00,113.1,54.32
2010-04-21 08:00:00,116.5,55.68
2010-04-21 09:00:00,110.7,56.84
2010-04-21 10:00:00,110.1,57.92
2010-04-21 11:00:00,108.4,58.6
2010-04-21 12:00:00,110.2,60.08
2010-04-21 13:00:00,109.2,61.12
2010-04-21 14:00:00,107.0,62.2
2010-04-21 15:00:00,104.8,61.96
2010-04-21 16:00:00,107.6,61.68
2010-04-21 17:00:00,114.1,61.96
2010-04-21 18:00:00,119.4,62.36
2010-04-21 19:00:00,122.1,61.48
2010-04-21 20:00:00,123.5,58.92
2010-04-21 21:00:00,131.6,56.96
2010-04-21 22:00:00,126.0,55.4
2010-04-21 23:00:00,113.3,54.24
2010-04-22 00:00:00,100.1,52.84
2010-04-22 01:00:00,91.4,51.48
2010-04-22 02:00:00,88.8,50.6
2010-04-22 03:00:00,87.8,50.04
2010-04-22 04:00:00,88.7,49.72
2010-04-22 05:00:00,92.7,49.0
2010-04-22 06:00:00,104.3,48.68
2010-04-22 07:00:00,124.4,48.48
2010-04-22 08:00:00,128.5,50.84
2010-04-22 09:00:00,117.7,55.04
2010-04-22 10:00:00,111.2,59.92
2010-04-22 11:00:00,108.6,63.88
2010-04-22 12:00:00,104.8,67.36
2010-04-22 13:00:00,103.1,69.96
2010-04-22 14:00:00,103.8,71.44
2010-04-22 15:00:00,103.6,72.2
2010-04-22 16:00:00,105.3,72.48
2010-04-22 17:00:00,108.0,72.52
2010-04-22 18:00:00,111.9,72.12
2010-04-22 19:00:00,114.2,70.12
2010-04-22 20:00:00,113.8,64.48
2010-04-22 21:00:00,124.3,60.44
2010-04-22 22:00:00,120.4,57.6
2010-04-22 23:00:00,106.7,56.16
2010-04-23 00:00:00,92.7,55.28
2010-04-23 01:00:00,82.5,54.84
2010-04-23 02:00:00,78.2,54.12
2010-04-23 03:00:00,76.4,53.44
2010-04-23 04:00:00,77.1,52.72
2010-04-23 05:00:00,81.1,52.92
2010-04-23 06:00:00,92.2,52.92
2010-04-23 07:00:00,113.2,53.0
2010-04-23 08:00:00,117.5,56.04
2010-04-23 09:00:00,109.0,60.2
2010-04-23 10:00:00,106.8,63.96
2010-04-23 11:00:00,104.6,66.68
2010-04-23 12:00:00,105.3,68.24
2010-04-23 13:00:00,105.6,70.08
2010-04-23 14:00:00,105.9,72.08
2010-04-23 15:00:00,105.9,73.2
2010-04-23 16:00:00,107.2,74.6
2010-04-23 17:00:00,108.9,75.0
2010-04-23 18:00:00,110.5,74.32
2010-04-23 19:00:00,110.0,72.2
2010-04-23 20:00:00,109.8,68.52
2010-04-23 21:00:00,119.8,66.12
2010-04-23 22:00:00,115.2,64.32
2010-04-23 23:00:00,105.7,62.72
2010-04-24 00:00:00,94.2,60.96
2010-04-24 01:00:00,83.9,60.44
2010-04-24 02:00:00,77.5,59.2
2010-04-24 03:00:00,74.2,59.0
2010-04-24 04:00:00,73.3,58.84
2010-04-24 05:00:00,74.3,58.72
2010-04-24 06:00:00,78.2,58.36
2010-04-24 07:00:00,83.2,58.76
2010-04-24 08:00:00,92.4,60.36
2010-04-24 09:00:00,104.1,62.6
2010-04-24 10:00:00,111.1,64.88
2010-04-24 11:00:00,111.9,67.28
2010-04-24 12:00:00,112.5,70.0
2010-04-24 13:00:00,110.3,71.48
2010-04-24 14:00:00,109.6,71.04
2010-04-24 15:00:00,109.5,70.28
2010-04-24 16:00:00,106.5,69.52
2010-04-24 17:00:00,106.6,68.4
2010-04-24 18:00:00,107.5,67.32
2010-04-24 19:00:00,107.1,66.44
2010-04-24 20:00:00,108.5,65.24
2010-04-24 21:00:00,116.5,64.6
2010-04-24 22:00:00,111.4,64.04
2010-04-24 23:00:00,103.0,63.36
2010-04-25 00:00:00,93.6,63.04
2010-04-25 01:00:00,84.1,62.92
2010-04-25 02:00:00,78.5,62.72
2010-04-25 03:00:00,75.4,62.52
2010-04-25 04:00:00,73.4,62.84
2010-04-25 05:00:00,73.0,63.0
2010-04-25 06:00:00,74.6,63.0
2010-04-25 07:00:00,77.9,63.68
2010-04-25 08:00:00,87.1,64.68
2010-04-25 09:00:00,102.8,66.08
2010-04-25 10:00:00,113.4,67.8
2010-04-25 11:00:00,113.0,69.84
2010-04-25 12:00:00,113.0,72.36
2010-04-25 13:00:00,116.0,74.6
2010-04-25 14:00:00,118.4,75.68
2010-04-25 15:00:00,120.2,76.44
2010-04-25 16:00:00,121.9,77.6
2010-04-25 17:00:00,125.2,77.8
2010-04-25 18:00:00,128.3,76.68
2010-04-25 19:00:00,127.9,75.4
2010-04-25 20:00:00,126.8,73.32
2010-04-25 21:00:00,138.9,71.68
2010-04-25 22:00:00,134.3,70.48
2010-04-25 23:00:00,120.1,69.36
2010-04-26 00:00:00,104.0,68.56
2010-04-26 01:00:00,90.2,67.56
2010-04-26 02:00:00,83.1,66.52
2010-04-26 03:00:00,81.4,65.12
2010-04-26 04:00:00,79.8,64.56
2010-04-26 05:00:00,80.7,64.16
2010-04-26 06:00:00,87.8,63.12
2010-04-26 07:00:00,103.2,62.4
2010-04-26 08:00:00,107.6,64.52
2010-04-26 09:00:00,110.4,67.2
2010-04-26 10:00:00,115.5,69.72
2010-04-26 11:00:00,119.5,72.32
2010-04-26 12:00:00,125.6,73.6
2010-04-26 13:00:00,127.5,74.56
2010-04-26 14:00:00,130.2,74.76
2010-04-26 15:00:00,130.8,74.84
2010-04-26 16:00:00,132.9,74.04
2010-04-26 17:00:00,134.8,72.72
2010-04-26 18:00:00,131.1,70.88
2010-04-26 19:00:00,129.1,69.2
2010-04-26 20:00:00,126.8,67.0
2010-04-26 21:00:00,134.7,65.4
2010-04-26 22:00:00,128.3,64.52
2010-04-26 23:00:00,112.1,62.96
2010-04-27 00:00:00,95.7,61.68
2010-04-27 01:00:00,84.1,60.92
2010-04-27 02:00:00,78.7,59.6
2010-04-27 03:00:00,75.6,58.48
2010-04-27 04:00:00,74.4,57.2
2010-04-27 05:00:00,76.6,56.12
2010-04-27 06:00:00,85.2,55.28
2010-04-27 07:00:00,102.6,54.4
2010-04-27 08:00:00,107.4,56.64
2010-04-27 09:00:00,103.3,59.0
2010-04-27 10:00:00,101.9,61.44
2010-04-27 11:00:00,102.9,62.76
2010-04-27 12:00:00,103.7,63.6
2010-04-27 13:00:00,102.4,64.2
2010-04-27 14:00:00,103.4,64.0
2010-04-27 15:00:00,101.6,64.52
2010-04-27 16:00:00,101.2,63.6
2010-04-27 17:00:00,104.7,62.28
2010-04-27 18:00:00,108.3,60.64
2010-04-27 19:00:00,109.8,59.68
2010-04-27 20:00:00,112.6,57.28
2010-04-27 21:00:00,124.2,55.4
2010-04-27 22:00:00,119.4,54.6
2010-04-27 23:00:00,106.2,53.84
2010-04-28 00:00:00,93.0,53.76
2010-04-28 01:00:00,84.2,52.92
2010-04-28 02:00:00,80.1,51.8
2010-04-28 03:00:00,78.8,50.32
2010-04-28 04:00:00,79.8,48.6
2010-04-28 05:00:00,83.8,47.32
2010-04-28 06:00:00,97.2,45.96
2010-04-28 07:00:00,121.0,45.0
2010-04-28 08:00:00,122.9,48.16
2010-04-28 09:00:00,111.3,51.2
2010-04-28 10:00:00,107.6,54.44
2010-04-28 11:00:00,105.9,56.44
2010-04-28 12:00:00,103.3,58.6
2010-04-28 13:00:00,99.8,61.0
2010-04-28 14:00:00,100.3,62.72
2010-04-28 15:00:00,98.3,64.48
2010-04-28 16:00:00,99.8,65.16
2010-04-28 17:00:00,105.0,65.44
2010-04-28 18:00:00,107.2,65.08
2010-04-28 19:00:00,109.7,63.92
2010-04-28 20:00:00,110.0,60.08
2010-04-28 21:00:00,124.4,54.6
2010-04-28 22:00:00,123.2,51.48
2010-04-28 23:00:00,113.1,49.16
2010-04-29 00:00:00,100.2,47.32
2010-04-29 01:00:00,92.8,45.28
2010-04-29 02:00:00,90.1,43.88
2010-04-29 03:00:00,90.5,42.6
2010-04-29 04:00:00,92.6,41.88
2010-04-29 05:00:00,99.3,41.24
2010-04-29 06:00:00,116.4,40.12
2010-04-29 07:00:00,141.8,40.28
2010-04-29 08:00:00,139.0,47.68
2010-04-29 09:00:00,122.1,54.84
2010-04-29 10:00:00,113.2,61.08
2010-04-29 11:00:00,106.9,64.44
2010-04-29 12:00:00,104.3,66.32
2010-04-29 13:00:00,102.6,68.16
2010-04-29 14:00:00,102.1,69.64
2010-04-29 15:00:00,101.2,70.76
2010-04-29 16:00:00,102.4,71.72
2010-04-29 17:00:00,107.0,71.72
2010-04-29 18:00:00,109.4,71.24
2010-04-29 19:00:00,111.4,69.52
2010-04-29 20:00:00,111.6,65.04
2010-04-29 21:00:00,123.6,61.04
2010-04-29 22:00:00,121.1,59.04
2010-04-29 23:00:00,107.7,57.6
2010-04-30 00:00:00,93.2,56.96
2010-04-30 01:00:00,80.7,56.4
2010-04-30 02:00:00,77.4,55.68
2010-04-30 03:00:00,77.7,55.08
2010-04-30 04:00:00,77.2,54.76
2010-04-30 05:00:00,80.9,53.56
2010-04-30 06:00:00,91.7,52.96
2010-04-30 07:00:00,110.8,53.16
2010-04-30 08:00:00,114.4,57.6
2010-04-30 09:00:00,108.9,62.6
2010-04-30 10:00:00,104.9,68.12
2010-04-30 11:00:00,105.0,71.64
2010-04-30 12:00:00,106.4,74.6
2010-04-30 13:00:00,108.2,76.8
2010-04-30 14:00:00,112.3,78.72
2010-04-30 15:00:00,118.3,79.76
2010-04-30 16:00:00,124.3,80.72
2010-04-30 17:00:00,132.1,80.68
2010-04-30 18:00:00,134.4,79.52
2010-04-30 19:00:00,134.1,77.56
2010-04-30 20:00:00,128.5,73.4
2010-04-30 21:00:00,133.0,70.08
2010-04-30 22:00:00,128.2,68.8
2010-04-30 23:00:00,117.5,67.92
2010-05-01 00:00:00,104.2,67.08
2010-05-01 01:00:00,91.7,65.52
2010-05-01 02:00:00,84.0,64.72
2010-05-01 03:00:00,80.0,64.2
2010-05-01 04:00:00,78.1,63.84
2010-05-01 05:00:00,77.8,63.48
2010-05-01 06:00:00,80.9,63.24
2010-05-01 07:00:00,83.4,63.72
2010-05-01 08:00:00,94.6,66.16
2010-05-01 09:00:00,107.2,69.48
2010-05-01 10:00:00,117.3,73.4
2010-05-01 11:00:00,128.0,76.44
2010-05-01 12:00:00,138.4,79.24
2010-05-01 13:00:00,148.2,81.2
2010-05-01 14:00:00,155.9,82.44
2010-05-01 15:00:00,162.8,82.76
2010-05-01 16:00:00,169.0,82.84
2010-05-01 17:00:00,173.7,82.36
2010-05-01 18:00:00,175.4,80.96
2010-05-01 19:00:00,170.7,79.36
2010-05-01 20:00:00,162.8,77.12
2010-05-01 21:00:00,166.5,74.84
2010-05-01 22:00:00,160.3,74.04
2010-05-01 23:00:00,145.3,73.64
2010-05-02 00:00:00,128.8,73.16
2010-05-02 01:00:00,113.2,72.76
2010-05-02 02:00:00,104.2,72.08
2010-05-02 03:00:00,98.4,71.56
2010-05-02 04:00:00,94.6,71.48
2010-05-02 05:00:00,92.6,71.48
2010-05-02 06:00:00,93.6,71.44
2010-05-02 07:00:00,94.1,71.72
2010-05-02 08:00:00,107.4,72.56
2010-05-02 09:00:00,126.8,74.2
2010-05-02 10:00:00,145.1,77.2
2010-05-02 11:00:00,156.7,80.12
2010-05-02 12:00:00,167.0,82.48
2010-05-02 13:00:00,178.8,84.36
2010-05-02 14:00:00,188.5,85.96
2010-05-02 15:00:00,195.6,87.08
2010-05-02 16:00:00,199.8,87.28
2010-05-02 17:00:00,204.4,86.84
2010-05-02 18:00:00,205.8,85.6
2010-05-02 19:00:00,201.0,83.44
2010-05-02 20:00:00,192.5,80.44
2010-05-02 21:00:00,194.5,79.0
2010-05-02 22:00:00,184.8,77.52
2010-05-02 23:00:00,161.5,76.0
2010-05-03 00:00:00,138.0,75.16
2010-05-03 01:00:00,118.9,74.08
2010-05-03 02:00:00,108.5,73.36
2010-05-03 03:00:00,102.0,72.76
2010-05-03 04:00:00,99.0,72.48
2010-05-03 05:00:00,99.0,72.08
2010-05-03 06:00:00,105.4,71.76
2010-05-03 07:00:00,119.3,71.88
